sentence	label
LETS START BY BOYCOTTING KOCH INDUSTIERS THEY PAID FOR GEORGE ZIMMERMAN LEGAL FEES JusticeForTrayvon JurorB37 _aka   This rumor isn't true. Koch did not fund Zimmerman's defense. More info on Snopes:  Thanks on my buy list now.  I have a strong feeling they were involved in this.   apparently it's a spiteful rumor. Check Snopes. Not done with Zimmerman yet. Heard he filed a civil suit against Martins today around 5:00. No one has confirmed yet. Thanks..I will never purchase products or anything for that matter that supports that poor excuse for that cold hearted man. that is a rumor. You believe everything you see on the Internet?  where do you get your info from? did you research it? dont get me wrong, I hate the Koche brothers and Zimmermanverdict was a miscarriage of justice. But can I get a source on ur claim?  but what quality toliet paper am i gonna wipe my ass with ? Quilted northern is the best and  &amp; ! Thank you for this info. Much appreciated   What would it be based upon boycotting will change nothing. I am sorry. Zimmerman should not have followed him but trayvon should not have fought.	1
 We have been all along.	0
Can eating garlic help prevent infection with the new coronavirus?Garlic is a healthy food that may have some antimicrobial properties. However, there is no evidence from the current outbreak that eating garlic has protected people from the new coronavirusstayhome staysafe _rural Be safe_rural Follow the measures undertaken by the government_rural Be safe from corona virus	0
 Bambire I bet all the other reindeer let him play any fucking game he wants. DEMON DEER! they are found in other parts of Asia as well. those are mouth antlers   Count Bambi	0
Obama Files Federal Charges Against George Zimmerman Following Acquittal in Shooting Murder of Trayvon Martin |    That's fake!!! Show me that on NBC or CNN   YES YES YES	1
"  Cold weather and snow CANNOT kill the new coronavirus.google can covid19 survuve in a freezer many replies such asInteresting comparison:Sweden. No lockdown. 714 cases/47 deaths per 1,000,000 peopleUK: Lockdown in force 14 days. 760 cases/79 deaths per 1,000,000.Thoughts? Could it be to do with temperature?? Wonder what the figures are for Iceland?  the virus can survive down to -40c, heat kills it not cold_43  Where did you get that information?_43  The first sentence of that blurb contains the most important word, ""could"". As the virus, to the best of my knowledge, hasn't been around for 2 years, let alone put in a freezer for 2 years, nobody actually knows, it's speculation, bad speculation at that!!  it is a member of the same family as mers &amp; especially SARS and they survive the cold, also loads of articles that most viral infection die down in warmer weather because SO THE ARTICLE AND COMMON SENSE tells you cold doesn't kill it_43  Please tell me where you're getting your information, I'd just like to know."	0
A good question from an IOTA community member after  falling even lower (see the attached picture). , are you sure you need such a director as David? This association may harm your reputation forever.  ___f___b   Yep. Seems he did not deliver. Big talking about lawsuit and IOBA. He has nothing.	0
 Sir please let me know when we can expect SBI clerk prelims exam result? We request you to keep yourself updated with the Careers page on our website,  for recruitment related news and updates.  Nonsense Results process ..	0
"     What is the latest on the serology antibody testing?  As we now know, many AB tests are cutting edge, emergency use only, and MANY are not accurate (too many false positives).  What company and product is Ohio using for the antibody tests that  mentions?    Ohio separates this. Confirmed = viral test. Antibody tests would be noted as ""probable"" cases if they are linked to a positive case or had symptoms based on an interview with a health worker. Ohio's ""total tested"" number put out each day does NOT include antibody tests.      P.S. the better performing serology tests are now showing in other places (harder hit that OH), that we are not anywhere near herd immunity (Spain ~10% infected thus far, Sweden ~7% etc.). AB kits that give false positives for other coronavirus types will give false hope."	0
"Nyt tuli kova tietoisku WHO:lta Facebookiin:""FACT: Drinking alcohol DOES NOT protect you against COVID-19 and can be dangerous. Frequent or excessive alcohol consumption can increase your risk of health problems.""Vau! Onko tosiaan olemassa ihmisiä, joille tieto on uutta?Toki viestin tarkoitus varmasti oli hyvä, mutta onhan toi aika törkeää ihmisten älykkyyden aliarviointia.Uskon että toimivampaa olisi nyt kannustaa ihmisiä harrastamaan jotain muuta tyydyttävää. Jokaisella on omat yksilölliset harrastukset ja mielenkiinnon kohteet. Onkohan tuota testattu riittävästi. Ainakin muinoin Britit torjuivat onnistuneest malariaa juomalla giniä. Itse asiassa se oli gin tonicin tonic-vesi, joka sisälsi aikoinaan merkittävän määrän kiniiniä eli yhtä malarialääkettä. Juomaan lisättiin giniä, jotta se menisi paremmin alas. Itse en pysty juomaan edes nykyistä tonic-vettä. Kiiniiniä sisältävä tuskin menisi edes ginin kanssa. Eikö se ryyppääminen tee aika huonoa immuunijärjestelmän valmiudulelle?  Kahden viikon putken jälkeen sitä jo toivookin, että korona tulis ja veis. No voi saamarin saamari. Korkki kiinni, kun tämä sisäinen desinfiointikaan ei sitten auta! Seuraavaksi testiin hopeavesi ja voimakristallit. Yritän silti."	0
On Israeli TV, an Israeli woman speaks of her nephew,a mother with 6 month old baby, held hostage in the supermarket in Paris. JeSuisJuif Praying. link? I assume you mean niece?If I were Jewish, I won't go to the demo beside Hamas' friends. 	0
Police bought DylannRoof food from  after he was arrested for church shooting:   private plane! Should have thrown him in the rear of a police van and let him roll around, maybe broken his neck by mistake    Mush, like everyone else &amp; what make him special? Aldo sad he's so young, shld know better   The same way the Germanwings pilot was shown doing charity work. Racism stinls!   Also law says they have to feed and house him.  Hey, if that helped get a confession out of the murderous skunk faster, I got no problem with it.    The kind of cops  we DON'T need,they should be Fired. That was a stamp of approval ,ok 2 murder Blacks   white suspect, white police yeah they looked out for him  soooo in others words negatively reinforcing this lunatics thoughts and actions	1
_bell3   No.  It means she is free of the machine.  Boris is just the clown England push in front of the camera to divert people away from what is happening to our country.  Herd immunity killed 40,000 people.  Why is he still PM?Deeply saddened by the terrible incident in Glasgow, my thoughts are with all the victims and their families. Thank you to our brave emergency services who are responding.  The Queens says she's deeply saddened.  A leader gives an update...like Nichola just did.   Could that be because she is the First Minister of Scotland?	0
Q: How should I greet another person to avoid catching the new coronavirus?KnowtheFacts COVID19  What are your thoughts on anal penetration, pardon my French?	0
The  is lit up in a Rainbow LoveWins   Hey US government! It's about time you guys did something good for the country.  The world is proud! LoveWins  the Rainbow White House 	0
9/10: Are antibiotics effective in preventing and treating the new coronavirus?	0
Q: Are there any specific medicines to prevent or treat the new coronavirus?A: To date, there is no specific medicine recommended to prevent or treat the virus. However, those infected should receive appropriate care to relieve and treat symptoms. Q: Can pets 🐶🐱 at home spread the new coronavirus?A: At present, there is no evidence that companion animals/pets such as dogs, cats can be infected with the virus. However, it is always a good idea to wash your hands with soap and water after contact with pets. Q: Is it safe to receive a letter✉️ or a package📦 from China?A: Yes, it is safe. People receiving packages from China are not at risk of contracting the new coronavirus. From previous analysis, we know coronaviruses do not survive long on objects, such as letters or packages.    Q: Can eating garlic 🧄 help prevent infection with the new coronavirus?A: Garlic is a healthy food that may have some antimicrobial properties. However, there is no evidence from the current outbreak that eating garlic has protected people from the new coronavirus.    Q: Can gargling mouthwash protect you from infection with the new coronavirus?A: No. There is no evidence that using mouthwash will protect you from infection with the new coronavirus.More myth busters 👉🏽  Q: Can regularly rinsing your nose with saline help prevent infection with the new coronavirus?A: No. There is no evidence that regularly rinsing the nose with saline has protected people from infection with the new coronavirus.More myth busters:    We answer more rumours and myths about the 2019 novel coronavirus.Q: Can the new coronavirus (2019-nCoV) survive in hot and humid climates?A: Yes, 2019-nCoV has spread to countries with both hot and humid climates, as well as cold and dry. Q: If drinking water alleviates a sore throat, does this also protect against 2019nCoV infection?A: While staying hydrated by drinking water is important for overall health, it does not prevent coronavirus infection. Q: Does drinking alcohol prevent the new coronavirus?A: No, drinking alcohol does not protect you from 2019-nCoV infection. Alcohol should always be consumed in moderation &amp; people who do not drink alcohol should not start drinking in an attempt to prevent 2019-nCoV infection.   Q: Does 2019nCoV spread through the air (e.g. through air conditioning or via e-cigarette emissions)?A: Current evidence suggests the new coronavirus spreads primarily through close contact with an infected person or the droplets released when they cough or sneeze.   Q: What type of disinfectant can I use to wipe down surfaces to protect against COVID19?A: If a surface is dirty, first wipe it down with regular household soap or detergent &amp; rinse with water. Then use a regular household disinfectant like bleach.   Q: What should I do if shops are sold out of hand sanitizer?A: That’s okay. Washing your hands using regular soap and water is also effective against COVID19. Remember to wash between your fingers, the backs of your hands &amp; around your nails. 📹:  	0
